frequency,recency,T,monetary_value
1.0,177.0,366.0,139.01
1.0,10.0,11.0,145.93
1.0,33.0,170.0,17.0
3.0,227.0,300.0,250.63
0.0,0.0,190.0,0.0
2.0,208.0,211.0,157.46
1.0,19.0,32.0,159.05
0.0,0.0,364.0,0.0
1.0,35.0,50.0,246.99
4.0,44.0,46.0,295.805
9.0,358.0,364.0,189.08
1.0,147.0,210.0,521.47
4.0,161.0,161.0,155.4
0.0,0.0,357.0,0.0
1.0,26.0,296.0,115.9
3.0,309.0,365.0,507.0433333333333
0.0,0.0,286.0,0.0
4.0,183.0,204.0,155.4375
2.0,43.0,50.0,214.77499999999998
0.0,0.0,267.0,0.0
8.0,314.0,371.0,240.3475
11.0,109.0,112.0,215.6909090909091
0.0,0.0,46.0,0.0
1.0,158.0,235.0,113.47
0.0,0.0,207.0,0.0
11.0,302.0,312.0,507.89272727272726
0.0,0.0,175.0,0.0
4.0,155.0,161.0,192.2625
11.0,301.0,309.0,104.85727272727271
2.0,28.0,32.0,206.22500000000002
1.0,148.0,206.0,157.29
5.0,341.0,365.0,407.446
3.0,238.0,256.0,259.2866666666667
2.0,40.0,56.0,133.425
0.0,0.0,20.0,0.0
0.0,0.0,134.0,0.0
4.0,279.0,295.0,859.245
2.0,161.0,284.0,139.325
4.0,281.0,366.0,680.2325
0.0,0.0,246.0,0.0
1.0,85.0,259.0,241.38
0.0,0.0,244.0,0.0
9.0,337.0,365.0,432.74555555555554
4.0,264.0,282.0,140.675
2.0,184.0,281.0,20.200000000000003
3.0,227.0,291.0,107.61666666666667
7.0,317.0,319.0,315.88714285714286
2.0,287.0,363.0,189.565
10.0,311.0,325.0,355.367
3.0,309.0,312.0,160.11666666666667
0.0,0.0,70.0,0.0
4.0,257.0,282.0,273.1
1.0,144.0,167.0,398.34
0.0,0.0,44.0,0.0
0.0,0.0,368.0,0.0
0.0,0.0,261.0,0.0
1.0,74.0,91.0,493.45000000000005
0.0,0.0,21.0,0.0
1.0,42.0,199.0,276.25
2.0,82.0,140.0,305.56
2.0,236.0,266.0,177.89999999999998
0.0,0.0,301.0,0.0
2.0,67.0,85.0,351.045
0.0,0.0,63.0,0.0
4.0,77.0,81.0,402.3375
6.0,238.0,277.0,742.7449999999999
9.0,353.0,364.0,542.098888888889
3.0,228.0,308.0,141.23333333333332
3.0,361.0,372.0,250.98000000000002
0.0,0.0,14.0,0.0
0.0,0.0,57.0,0.0
0.0,0.0,56.0,0.0
7.0,279.0,301.0,535.33
1.0,113.0,211.0,1231.15
2.0,35.0,52.0,132.97500000000002
0.0,0.0,79.0,0.0
1.0,12.0,43.0,214.58
6.0,248.0,259.0,345.665
2.0,198.0,276.0,430.73
2.0,176.0,213.0,342.9
1.0,32.0,59.0,442.59000000000003
1.0,118.0,223.0,288.61
3.0,252.0,279.0,224.57666666666668
0.0,0.0,72.0,0.0
0.0,0.0,64.0,0.0
0.0,0.0,186.0,0.0
1.0,4.0,286.0,68.28
0.0,0.0,360.0,0.0
0.0,0.0,211.0,0.0
8.0,371.0,371.0,642.35625
3.0,347.0,369.0,338.6666666666667
6.0,369.0,372.0,420.455
1.0,104.0,281.0,618.76
5.0,147.0,224.0,176.098
0.0,0.0,67.0,0.0
2.0,280.0,332.0,328.91499999999996
2.0,268.0,276.0,152.08499999999998
1.0,48.0,52.0,33.15
2.0,283.0,364.0,148.485
2.0,140.0,356.0,642.96
4.0,281.0,298.0,287.575
3.0,203.0,216.0,178.83333333333334
4.0,182.0,364.0,540.0375
0.0,0.0,32.0,0.0
1.0,104.0,148.0,340.45
1.0,145.0,371.0,125.46000000000001
0.0,0.0,18.0,0.0
0.0,0.0,50.0,0.0
0.0,0.0,239.0,0.0
0.0,0.0,185.0,0.0
1.0,203.0,235.0,384.3
3.0,355.0,365.0,167.00333333333333
9.0,358.0,367.0,1113.7044444444446
1.0,53.0,64.0,127.6
2.0,176.0,255.0,452.30500000000006
2.0,300.0,366.0,432.84000000000003
3.0,253.0,325.0,310.93333333333334
7.0,270.0,280.0,523.8514285714285
4.0,307.0,317.0,290.35249999999996
2.0,182.0,263.0,149.8
0.0,0.0,80.0,0.0
0.0,0.0,373.0,0.0
0.0,0.0,231.0,0.0
4.0,313.0,317.0,519.2975
3.0,74.0,74.0,158.05999999999997
5.0,331.0,373.0,379.75600000000003
0.0,0.0,272.0,0.0
0.0,0.0,361.0,0.0
1.0,7.0,366.0,227.72
26.0,253.0,256.0,167.51884615384614
4.0,363.0,371.0,646.0075
0.0,0.0,45.0,0.0
3.0,303.0,319.0,354.71999999999997
0.0,0.0,260.0,0.0
0.0,0.0,197.0,0.0
5.0,296.0,360.0,243.98199999999997
2.0,343.0,370.0,166.995
0.0,0.0,213.0,0.0
4.0,147.0,161.0,96.715
3.0,260.0,290.0,187.11666666666667
2.0,330.0,359.0,909.99
5.0,259.0,303.0,419.02199999999993
0.0,0.0,31.0,0.0
19.0,357.0,368.0,323.218947368421
0.0,0.0,372.0,0.0
0.0,0.0,21.0,0.0
4.0,134.0,143.0,136.1925
10.0,356.0,358.0,370.684
5.0,238.0,310.0,705.984
0.0,0.0,227.0,0.0
0.0,0.0,58.0,0.0
3.0,294.0,359.0,315.3966666666667
6.0,172.0,190.0,350.19166666666666
1.0,65.0,65.0,174.72
2.0,159.0,175.0,145.8
0.0,0.0,168.0,0.0
2.0,156.0,185.0,358.46
0.0,0.0,357.0,0.0
0.0,0.0,58.0,0.0
0.0,0.0,24.0,0.0
3.0,280.0,312.0,1215.2
0.0,0.0,298.0,0.0
1.0,91.0,132.0,225.73000000000002
1.0,90.0,245.0,150.3
0.0,0.0,60.0,0.0
0.0,0.0,137.0,0.0
4.0,123.0,332.0,451.7425
3.0,186.0,369.0,496.6133333333334
0.0,0.0,283.0,0.0
0.0,0.0,37.0,0.0
2.0,111.0,134.0,165.08
1.0,133.0,207.0,414.51
3.0,84.0,100.0,261.2133333333333
4.0,307.0,370.0,254.27000000000004
0.0,0.0,155.0,0.0
1.0,36.0,123.0,596.63
4.0,154.0,263.0,1779.1175
0.0,0.0,77.0,0.0
3.0,208.0,214.0,213.57666666666668
0.0,0.0,297.0,0.0
4.0,261.0,312.0,183.3275
5.0,284.0,308.0,461.63800000000003
8.0,308.0,332.0,1040.12375
1.0,266.0,319.0,347.89
2.0,280.0,319.0,239.625
1.0,98.0,150.0,262.6
2.0,146.0,293.0,1111.94
9.0,240.0,310.0,454.09555555555556
4.0,245.0,332.0,308.94
0.0,0.0,86.0,0.0
5.0,357.0,368.0,247.28000000000003
0.0,0.0,370.0,0.0
0.0,0.0,60.0,0.0
4.0,209.0,371.0,124.42500000000001
0.0,0.0,126.0,0.0
15.0,255.0,370.0,300.0493333333333
1.0,95.0,277.0,414.53
1.0,168.0,280.0,299.41
10.0,361.0,370.0,586.519
0.0,0.0,79.0,0.0
1.0,230.0,310.0,265.44
4.0,347.0,363.0,314.995
2.0,66.0,80.0,304.71000000000004
0.0,0.0,133.0,0.0
0.0,0.0,213.0,0.0
1.0,15.0,24.0,106.2
0.0,0.0,296.0,0.0
1.0,296.0,361.0,301.99
1.0,151.0,312.0,309.85
0.0,0.0,140.0,0.0
0.0,0.0,366.0,0.0
2.0,180.0,197.0,301.15
6.0,265.0,322.0,214.54833333333332
1.0,222.0,230.0,155.52
1.0,296.0,353.0,142.8
1.0,161.0,365.0,147.86
1.0,7.0,233.0,105.71000000000001
0.0,0.0,161.0,0.0
5.0,285.0,366.0,358.136
2.0,176.0,372.0,171.385
2.0,241.0,279.0,446.44
7.0,370.0,373.0,354.16857142857145
0.0,0.0,171.0,0.0
1.0,351.0,372.0,565.74
0.0,0.0,165.0,0.0
0.0,0.0,290.0,0.0
0.0,0.0,62.0,0.0
1.0,6.0,6.0,249.65
0.0,0.0,217.0,0.0
1.0,265.0,287.0,191.65
2.0,144.0,302.0,209.29500000000002
0.0,0.0,55.0,0.0
0.0,0.0,23.0,0.0
3.0,173.0,182.0,1213.6000000000001
1.0,148.0,199.0,340.32
0.0,0.0,287.0,0.0
0.0,0.0,30.0,0.0
2.0,87.0,371.0,145.6
0.0,0.0,27.0,0.0
5.0,357.0,361.0,268.54
1.0,28.0,121.0,119.04
6.0,358.0,359.0,349.395
0.0,0.0,99.0,0.0
0.0,0.0,189.0,0.0
0.0,0.0,254.0,0.0
8.0,315.0,318.0,230.5275
0.0,0.0,51.0,0.0
3.0,271.0,323.0,312.8
1.0,16.0,242.0,241.3
4.0,221.0,333.0,264.15250000000003
1.0,7.0,10.0,292.84000000000003
0.0,0.0,136.0,0.0
0.0,0.0,216.0,0.0
1.0,221.0,300.0,81.0
6.0,325.0,328.0,145.76833333333335
6.0,270.0,272.0,190.515
9.0,168.0,366.0,664.7044444444444
11.0,343.0,367.0,339.7609090909091
1.0,276.0,359.0,190.62
6.0,181.0,188.0,206.24833333333333
5.0,232.0,277.0,156.26799999999997
1.0,6.0,16.0,105.29
14.0,367.0,373.0,270.525
2.0,139.0,161.0,249.25
0.0,0.0,231.0,0.0
10.0,277.0,297.0,220.234
2.0,228.0,319.0,656.49
40.0,369.0,373.0,291.92775
1.0,350.0,368.0,610.49
0.0,0.0,324.0,0.0
1.0,192.0,373.0,15.44
0.0,0.0,116.0,0.0
0.0,0.0,63.0,0.0
1.0,342.0,359.0,222.75
0.0,0.0,36.0,0.0
1.0,56.0,81.0,119.57000000000001
1.0,119.0,235.0,105.3
0.0,0.0,71.0,0.0
1.0,269.0,300.0,133.45000000000002
3.0,287.0,290.0,325.3666666666666
0.0,0.0,46.0,0.0
0.0,0.0,144.0,0.0
5.0,358.0,359.0,266.95200000000006
0.0,0.0,59.0,0.0
1.0,141.0,275.0,90.41
6.0,286.0,366.0,135.75833333333333
0.0,0.0,20.0,0.0
1.0,263.0,367.0,214.78
0.0,0.0,371.0,0.0
0.0,0.0,59.0,0.0
0.0,0.0,30.0,0.0
0.0,0.0,18.0,0.0
0.0,0.0,37.0,0.0
0.0,0.0,200.0,0.0
0.0,0.0,73.0,0.0
5.0,299.0,308.0,137.07
1.0,92.0,183.0,279.85
0.0,0.0,13.0,0.0
1.0,56.0,80.0,911.12
1.0,35.0,298.0,215.44
0.0,0.0,35.0,0.0
12.0,369.0,371.0,233.13666666666666
1.0,4.0,29.0,839.65
5.0,265.0,276.0,217.43800000000002
4.0,345.0,361.0,229.9375
1.0,107.0,214.0,130.39999999999998
7.0,342.0,371.0,254.8014285714286
0.0,0.0,304.0,0.0
0.0,0.0,365.0,0.0
2.0,267.0,276.0,168.56
1.0,42.0,116.0,119.25
1.0,91.0,116.0,237.84
0.0,0.0,259.0,0.0
0.0,0.0,169.0,0.0
0.0,0.0,283.0,0.0
1.0,10.0,38.0,360.0
10.0,294.0,324.0,384.725
1.0,59.0,87.0,666.72
1.0,292.0,308.0,27.75
1.0,147.0,169.0,260.09999999999997
3.0,282.0,309.0,557.4166666666666
8.0,343.0,371.0,277.78875
4.0,63.0,73.0,648.19
0.0,0.0,55.0,0.0
0.0,0.0,360.0,0.0
0.0,0.0,304.0,0.0
3.0,319.0,322.0,457.16333333333336
2.0,183.0,212.0,312.33
4.0,360.0,371.0,202.01
4.0,291.0,333.0,124.22999999999999
7.0,355.0,356.0,172.94285714285712
1.0,231.0,276.0,410.87
1.0,121.0,164.0,149.35
1.0,153.0,197.0,148.1
0.0,0.0,308.0,0.0
1.0,5.0,371.0,201.9
1.0,103.0,282.0,9.95
4.0,128.0,291.0,142.3525
0.0,0.0,41.0,0.0
1.0,301.0,319.0,353.23
0.0,0.0,107.0,0.0
8.0,264.0,274.0,653.31
1.0,144.0,144.0,60.0
7.0,297.0,298.0,1312.077142857143
1.0,174.0,175.0,513.6
3.0,290.0,304.0,304.98333333333335
4.0,360.0,371.0,217.25
0.0,0.0,363.0,0.0
3.0,363.0,373.0,245.67666666666665
11.0,227.0,235.0,224.7118181818182
3.0,202.0,274.0,295.6933333333333
3.0,251.0,266.0,201.80000000000004
2.0,282.0,311.0,138.86
7.0,302.0,364.0,181.04714285714286
0.0,0.0,331.0,0.0
1.0,133.0,259.0,1160.0
0.0,0.0,63.0,0.0
0.0,0.0,21.0,0.0
3.0,134.0,323.0,155.55666666666664
2.0,277.0,288.0,191.49
0.0,0.0,283.0,0.0
1.0,49.0,69.0,397.34000000000003
0.0,0.0,311.0,0.0
4.0,302.0,337.0,140.1775
1.0,7.0,37.0,197.64
15.0,356.0,367.0,475.9526666666667
6.0,290.0,311.0,495.08666666666664
1.0,24.0,91.0,610.25
4.0,349.0,359.0,177.0375
0.0,0.0,90.0,0.0
1.0,108.0,366.0,84.37
19.0,355.0,371.0,151.74894736842106
2.0,231.0,284.0,178.44
0.0,0.0,30.0,0.0
0.0,0.0,66.0,0.0
1.0,118.0,157.0,109.19
50.0,372.0,372.0,263.329
0.0,0.0,9.0,0.0
2.0,100.0,169.0,150.89999999999998
9.0,180.0,183.0,1287.291111111111
5.0,134.0,204.0,123.096
0.0,0.0,88.0,0.0
0.0,0.0,102.0,0.0
0.0,0.0,20.0,0.0
6.0,309.0,364.0,200.50833333333333
20.0,361.0,370.0,1224.148
0.0,0.0,55.0,0.0
0.0,0.0,85.0,0.0
1.0,78.0,123.0,186.55
0.0,0.0,143.0,0.0
6.0,70.0,76.0,202.15
0.0,0.0,51.0,0.0
2.0,141.0,357.0,873.895
0.0,0.0,176.0,0.0
9.0,354.0,358.0,259.18111111111114
0.0,0.0,85.0,0.0
7.0,292.0,336.0,2264.035714285714
9.0,367.0,368.0,255.32555555555558
0.0,0.0,46.0,0.0
1.0,14.0,149.0,12.75
5.0,307.0,363.0,1224.404
1.0,350.0,371.0,302.04
9.0,365.0,372.0,301.5288888888889
1.0,165.0,204.0,340.3
3.0,313.0,371.0,410.6133333333333
7.0,332.0,360.0,1392.232857142857
0.0,0.0,183.0,0.0
0.0,0.0,22.0,0.0
6.0,316.0,318.0,343.0416666666667
2.0,28.0,36.0,137.425
2.0,349.0,370.0,464.305
4.0,153.0,169.0,327.0375
0.0,0.0,28.0,0.0
2.0,208.0,295.0,1259.275
12.0,370.0,373.0,1105.8675
1.0,33.0,64.0,303.54
2.0,114.0,114.0,129.305
4.0,351.0,371.0,302.695
0.0,0.0,20.0,0.0
0.0,0.0,46.0,0.0
2.0,324.0,367.0,120.63
0.0,0.0,164.0,0.0
3.0,197.0,276.0,256.86333333333334
0.0,0.0,290.0,0.0
0.0,0.0,184.0,0.0
0.0,0.0,367.0,0.0
7.0,281.0,297.0,264.88142857142856
17.0,148.0,280.0,830.904705882353
5.0,343.0,365.0,426.32199999999995
4.0,71.0,73.0,3296.225
5.0,231.0,328.0,174.302
1.0,91.0,91.0,249.86
8.0,353.0,367.0,486.46624999999995
0.0,0.0,16.0,0.0
11.0,314.0,321.0,124.2781818181818
1.0,29.0,224.0,211.9
1.0,97.0,254.0,384.69
5.0,311.0,371.0,426.884
0.0,0.0,30.0,0.0
0.0,0.0,10.0,0.0
8.0,323.0,358.0,355.24625000000003
6.0,141.0,143.0,227.14
0.0,0.0,109.0,0.0
0.0,0.0,263.0,0.0
1.0,48.0,91.0,308.9
0.0,0.0,234.0,0.0
1.0,342.0,372.0,229.5
1.0,35.0,282.0,412.58
1.0,225.0,268.0,566.6
0.0,0.0,267.0,0.0
0.0,0.0,79.0,0.0
1.0,91.0,213.0,525.35
0.0,0.0,49.0,0.0
1.0,48.0,259.0,75.72
0.0,0.0,363.0,0.0
0.0,0.0,276.0,0.0
1.0,181.0,204.0,305.04
6.0,223.0,225.0,334.95
1.0,40.0,153.0,393.25
0.0,0.0,20.0,0.0
0.0,0.0,136.0,0.0
0.0,0.0,25.0,0.0
2.0,131.0,329.0,393.59000000000003
1.0,220.0,245.0,82.65
0.0,0.0,196.0,0.0
8.0,289.0,304.0,779.9175
1.0,55.0,240.0,365.46999999999997
6.0,351.0,367.0,596.8283333333333
0.0,0.0,55.0,0.0
24.0,370.0,372.0,3393.0220833333333
6.0,277.0,364.0,279.6566666666667
1.0,71.0,114.0,258.6
0.0,0.0,304.0,0.0
4.0,156.0,185.0,203.755
0.0,0.0,13.0,0.0
1.0,196.0,256.0,175.87
9.0,370.0,373.0,328.5566666666667
1.0,40.0,69.0,309.75
0.0,0.0,73.0,0.0
1.0,31.0,63.0,306.90000000000003
7.0,357.0,357.0,320.1457142857143
1.0,87.0,332.0,381.98
2.0,368.0,368.0,246.415
1.0,91.0,253.0,409.98
0.0,0.0,20.0,0.0
0.0,0.0,69.0,0.0
3.0,201.0,287.0,314.42333333333335
1.0,262.0,317.0,253.55
3.0,109.0,361.0,288.34
3.0,216.0,234.0,230.18333333333337
0.0,0.0,144.0,0.0
0.0,0.0,276.0,0.0
0.0,0.0,184.0,0.0
0.0,0.0,25.0,0.0
1.0,187.0,212.0,462.78000000000003
1.0,290.0,300.0,323.3
2.0,18.0,31.0,222.02999999999997
4.0,273.0,305.0,494.73
6.0,255.0,262.0,289.82666666666665
2.0,138.0,245.0,727.0
2.0,161.0,221.0,208.91500000000002
0.0,0.0,14.0,0.0
0.0,0.0,367.0,0.0
0.0,0.0,28.0,0.0
0.0,0.0,147.0,0.0
3.0,265.0,295.0,272.55
2.0,343.0,368.0,181.225
1.0,33.0,246.0,32.550000000000004
0.0,0.0,221.0,0.0
1.0,69.0,76.0,517.95
0.0,0.0,268.0,0.0
0.0,0.0,16.0,0.0
0.0,0.0,177.0,0.0
6.0,351.0,359.0,72.325
0.0,0.0,302.0,0.0
21.0,371.0,371.0,243.47238095238095
1.0,23.0,303.0,236.35
3.0,55.0,164.0,249.14666666666668
0.0,0.0,213.0,0.0
1.0,46.0,57.0,172.14
10.0,364.0,371.0,731.051
3.0,177.0,258.0,323.96
0.0,0.0,195.0,0.0
3.0,216.0,318.0,1201.6899999999998
2.0,33.0,113.0,306.41499999999996
0.0,0.0,254.0,0.0
0.0,0.0,263.0,0.0
3.0,241.0,272.0,432.2833333333333
11.0,257.0,277.0,1002.4236363636363
1.0,324.0,326.0,406.6
0.0,0.0,373.0,0.0
5.0,326.0,370.0,665.0899999999999
1.0,155.0,239.0,893.0
6.0,356.0,359.0,269.23
3.0,165.0,218.0,374.6333333333334
0.0,0.0,16.0,0.0
0.0,0.0,112.0,0.0
0.0,0.0,15.0,0.0
6.0,147.0,254.0,322.92833333333334
2.0,112.0,364.0,554.455
3.0,259.0,316.0,159.83
0.0,0.0,225.0,0.0
0.0,0.0,372.0,0.0
0.0,0.0,11.0,0.0
1.0,158.0,242.0,140.19
3.0,207.0,244.0,135.61666666666665
4.0,193.0,368.0,287.86
11.0,317.0,373.0,352.7518181818182
10.0,343.0,357.0,311.30100000000004
2.0,98.0,120.0,140.45
1.0,84.0,86.0,326.4
0.0,0.0,193.0,0.0
7.0,301.0,319.0,380.75857142857143
2.0,27.0,66.0,256.7
1.0,1.0,233.0,393.33
5.0,316.0,360.0,331.91400000000004
1.0,282.0,354.0,408.32
3.0,278.0,359.0,1115.2266666666667
0.0,0.0,237.0,0.0
0.0,0.0,113.0,0.0
1.0,33.0,56.0,301.45
3.0,356.0,365.0,135.55333333333334
2.0,10.0,24.0,184.075
2.0,166.0,225.0,363.39
1.0,74.0,356.0,234.0
2.0,96.0,118.0,162.945
4.0,247.0,261.0,518.3249999999999
2.0,305.0,369.0,415.59000000000003
1.0,132.0,140.0,101.55
8.0,267.0,296.0,313.62875
9.0,358.0,358.0,300.65555555555557
0.0,0.0,304.0,0.0
0.0,0.0,20.0,0.0
1.0,3.0,107.0,14.850000000000001
4.0,28.0,161.0,361.4175
2.0,50.0,51.0,349.95
0.0,0.0,65.0,0.0
2.0,14.0,21.0,135.15
0.0,0.0,372.0,0.0
1.0,61.0,357.0,59.92
9.0,228.0,280.0,313.9688888888889
1.0,146.0,255.0,252.74
0.0,0.0,128.0,0.0
2.0,50.0,162.0,504.11999999999995
3.0,219.0,289.0,480.16333333333324
2.0,155.0,252.0,614.87
1.0,10.0,10.0,394.18
3.0,265.0,317.0,828.5233333333334
5.0,255.0,265.0,402.12399999999997
0.0,0.0,3.0,0.0
33.0,362.0,364.0,532.0187878787879
4.0,253.0,254.0,252.215
18.0,357.0,358.0,1072.1683333333333
0.0,0.0,238.0,0.0
3.0,215.0,371.0,373.5
1.0,128.0,146.0,87.0
3.0,96.0,328.0,128.06666666666666
5.0,273.0,276.0,321.79
2.0,169.0,189.0,156.41
5.0,294.0,301.0,422.948
1.0,110.0,168.0,1262.48
0.0,0.0,55.0,0.0
0.0,0.0,28.0,0.0
1.0,86.0,109.0,151.07999999999998
6.0,308.0,309.0,399.25
2.0,178.0,181.0,158.5
6.0,144.0,175.0,315.21
1.0,51.0,197.0,801.98
2.0,286.0,315.0,338.4
16.0,347.0,364.0,310.3975
1.0,85.0,196.0,259.3
8.0,357.0,373.0,431.075
1.0,17.0,35.0,490.49
0.0,0.0,53.0,0.0
1.0,121.0,211.0,171.68
11.0,323.0,324.0,724.3109090909091
5.0,356.0,367.0,81.18
1.0,21.0,58.0,314.3
3.0,133.0,238.0,94.03000000000002
0.0,0.0,58.0,0.0
3.0,166.0,183.0,298.3866666666667
3.0,89.0,148.0,304.52333333333337
0.0,0.0,227.0,0.0
10.0,341.0,372.0,978.0780000000001
0.0,0.0,56.0,0.0
0.0,0.0,279.0,0.0
6.0,211.0,213.0,240.0583333333333
0.0,0.0,294.0,0.0
1.0,9.0,10.0,910.14
0.0,0.0,10.0,0.0
6.0,287.0,317.0,163.87000000000003
1.0,49.0,88.0,372.55
0.0,0.0,231.0,0.0
5.0,207.0,224.0,425.596
1.0,47.0,303.0,95.78
6.0,115.0,122.0,297.2483333333334
2.0,117.0,277.0,209.995
7.0,130.0,132.0,551.9842857142858
5.0,235.0,265.0,370.268
10.0,358.0,367.0,452.804
5.0,308.0,332.0,73.32000000000001
1.0,154.0,195.0,59.7
8.0,310.0,373.0,190.60250000000002
0.0,0.0,83.0,0.0
0.0,0.0,15.0,0.0
1.0,78.0,190.0,111.11
1.0,139.0,245.0,389.35
0.0,0.0,162.0,0.0
0.0,0.0,181.0,0.0
0.0,0.0,56.0,0.0
2.0,238.0,337.0,180.055
6.0,354.0,363.0,419.965
2.0,19.0,29.0,278.9
26.0,327.0,330.0,142.2223076923077
3.0,141.0,203.0,373.6233333333333
1.0,190.0,218.0,309.77
3.0,276.0,284.0,163.26666666666665
0.0,0.0,91.0,0.0
1.0,6.0,294.0,53.1
2.0,334.0,371.0,305.08500000000004
0.0,0.0,83.0,0.0
0.0,0.0,16.0,0.0
0.0,0.0,45.0,0.0
2.0,350.0,372.0,414.13
6.0,306.0,324.0,472.3833333333334
1.0,153.0,224.0,125.6
0.0,0.0,27.0,0.0
1.0,176.0,325.0,209.02
4.0,272.0,304.0,389.1225
1.0,337.0,358.0,122.81
0.0,0.0,296.0,0.0
1.0,17.0,319.0,193.81
0.0,0.0,17.0,0.0
0.0,0.0,147.0,0.0
0.0,0.0,185.0,0.0
1.0,120.0,200.0,156.19
0.0,0.0,6.0,0.0
0.0,0.0,296.0,0.0
5.0,166.0,179.0,121.874
1.0,11.0,113.0,119.00999999999999
1.0,2.0,323.0,13.5
3.0,52.0,56.0,173.95000000000002
4.0,329.0,359.0,249.19
0.0,0.0,216.0,0.0
7.0,337.0,361.0,419.62142857142857
2.0,240.0,326.0,194.32
6.0,354.0,361.0,540.855
0.0,0.0,27.0,0.0
2.0,362.0,373.0,130.14
0.0,0.0,245.0,0.0
2.0,309.0,339.0,124.095
3.0,33.0,216.0,46.946666666666665
8.0,366.0,372.0,648.8475000000001
1.0,15.0,318.0,64.14
6.0,71.0,80.0,256.42
3.0,162.0,165.0,110.77666666666666
1.0,47.0,57.0,814.2
0.0,0.0,28.0,0.0
2.0,359.0,359.0,25.565
2.0,44.0,57.0,158.01
0.0,0.0,372.0,0.0
5.0,355.0,361.0,472.51000000000005
0.0,0.0,9.0,0.0
0.0,0.0,41.0,0.0
1.0,140.0,195.0,1088.01
0.0,0.0,56.0,0.0
1.0,127.0,360.0,264.5
0.0,0.0,9.0,0.0
0.0,0.0,256.0,0.0
3.0,246.0,290.0,852.4
0.0,0.0,358.0,0.0
1.0,31.0,80.0,317.79
8.0,265.0,265.0,435.83500000000004
0.0,0.0,78.0,0.0
84.0,372.0,372.0,349.5445238095238
0.0,0.0,237.0,0.0
0.0,0.0,46.0,0.0
1.0,21.0,211.0,144.90000000000003
1.0,130.0,280.0,89.04
18.0,316.0,368.0,143.02777777777777
2.0,155.0,270.0,133.44
22.0,362.0,369.0,2223.0213636363637
5.0,314.0,371.0,249.26
2.0,343.0,366.0,230.41
2.0,329.0,371.0,511.9200000000001
2.0,269.0,366.0,312.125
0.0,0.0,7.0,0.0
1.0,276.0,276.0,1335.2
16.0,364.0,368.0,444.25125
2.0,360.0,363.0,253.025
9.0,344.0,364.0,299.76666666666665
2.0,178.0,198.0,398.68
6.0,283.0,287.0,374.93666666666667
1.0,42.0,62.0,114.71000000000001
18.0,363.0,373.0,847.7077777777778
1.0,241.0,360.0,655.8
7.0,327.0,372.0,48.31857142857143
0.0,0.0,21.0,0.0
2.0,179.0,182.0,226.39499999999998
1.0,15.0,16.0,326.4
3.0,296.0,328.0,242.5233333333333
0.0,0.0,16.0,0.0
10.0,350.0,358.0,406.396
0.0,0.0,323.0,0.0
2.0,276.0,310.0,1323.31
0.0,0.0,30.0,0.0
1.0,91.0,365.0,194.4
0.0,0.0,14.0,0.0
1.0,113.0,287.0,155.6
13.0,367.0,370.0,169.69692307692307
2.0,152.0,224.0,282.285
15.0,344.0,353.0,68.546
2.0,244.0,253.0,277.28
9.0,103.0,104.0,133.47
6.0,209.0,211.0,291.8016666666667
1.0,115.0,202.0,32.239999999999995
0.0,0.0,156.0,0.0
0.0,0.0,181.0,0.0
0.0,0.0,29.0,0.0
8.0,307.0,315.0,175.85625
0.0,0.0,275.0,0.0
4.0,352.0,360.0,191.8375
0.0,0.0,372.0,0.0
0.0,0.0,361.0,0.0
0.0,0.0,10.0,0.0
10.0,336.0,371.0,279.069
0.0,0.0,186.0,0.0
1.0,105.0,368.0,18.41
2.0,5.0,140.0,135.23
0.0,0.0,73.0,0.0
35.0,365.0,368.0,555.0831428571429
5.0,133.0,147.0,286.276
0.0,0.0,178.0,0.0
1.0,17.0,179.0,102.0
1.0,41.0,49.0,279.0
0.0,0.0,7.0,0.0
2.0,135.0,214.0,229.95
0.0,0.0,356.0,0.0
0.0,0.0,206.0,0.0
6.0,343.0,365.0,307.78333333333336
7.0,252.0,280.0,327.34000000000003
8.0,264.0,296.0,333.9425
0.0,0.0,267.0,0.0
0.0,0.0,41.0,0.0
3.0,335.0,370.0,144.70000000000002
0.0,0.0,55.0,0.0
4.0,291.0,371.0,5476.6875
2.0,112.0,337.0,357.0
0.0,0.0,58.0,0.0
0.0,0.0,331.0,0.0
42.0,366.0,372.0,1386.942857142857
4.0,339.0,339.0,204.35250000000002
1.0,31.0,39.0,295.5
1.0,163.0,176.0,438.55
0.0,0.0,175.0,0.0
7.0,363.0,365.0,187.19285714285712
1.0,10.0,300.0,367.6
0.0,0.0,363.0,0.0
0.0,0.0,227.0,0.0
1.0,119.0,276.0,50.4
49.0,366.0,373.0,34.63265306122449
1.0,146.0,330.0,201.57
3.0,218.0,324.0,159.13
0.0,0.0,7.0,0.0
16.0,360.0,360.0,271.649375
2.0,99.0,325.0,241.78499999999997
1.0,45.0,51.0,123.07
3.0,139.0,147.0,160.01666666666668
17.0,231.0,368.0,120.02000000000001
0.0,0.0,183.0,0.0
2.0,26.0,42.0,448.235
11.0,124.0,125.0,220.1381818181818
0.0,0.0,7.0,0.0
0.0,0.0,35.0,0.0
3.0,366.0,366.0,345.91333333333324
0.0,0.0,28.0,0.0
0.0,0.0,45.0,0.0
0.0,0.0,315.0,0.0
0.0,0.0,30.0,0.0
