frequency,recency,T,monetary_value,exp_purchases_h365,exp_aov,exp_clv_h365,exp_clv_disc
10.0,371.0,371.0,267.83000000000004,8.962469022687023,284.24171255442656,2547.507543724557,2522.284696756987
1.0,284.0,316.0,1160.9,inf,759.7758594664515,inf,inf
1.0,169.0,189.0,459.15999999999997,inf,439.14825038850483,inf,inf
2.0,226.0,332.0,354.24,2.597808038243586,379.6156737330215,986.1686486668978,976.4046026404928
1.0,196.0,225.0,978.23,inf,676.3132588590064,inf,inf
7.0,289.0,325.0,159.98714285714286,7.242170049271554,198.06568880969215,1434.4253992858924,1420.2231676097945
1.0,193.0,209.0,302.95,inf,367.7753219334274,inf,inf
0.0,0.0,18.0,0.0,,422.3124833438367,,
3.0,121.0,137.0,95.35000000000001,6.770707438630049,188.1347337685138,1273.8052413911603,1261.1933083080794
0.0,0.0,22.0,0.0,,422.3124833438367,,
7.0,201.0,294.0,69.78571428571429,7.855804261902109,120.95769313525417,950.2199612417772,940.8118428136409
0.0,0.0,31.0,0.0,,422.3124833438367,,
0.0,0.0,210.0,0.0,,422.3124833438367,,
1.0,162.0,178.0,193.60000000000002,inf,317.8129013037448,inf,inf
1.0,196.0,294.0,152.64000000000001,inf,299.09812536417644,inf,inf
0.0,0.0,48.0,0.0,,422.3124833438367,,
0.0,0.0,57.0,0.0,,422.3124833438367,,
0.0,0.0,63.0,0.0,,422.3124833438367,,
1.0,106.0,317.0,424.76,inf,423.430762783008,inf,inf
1.0,99.0,129.0,180.48000000000002,inf,311.8183246356018,inf,inf
2.0,250.0,265.0,354.0,3.1144931990948113,379.465139569976,1181.8415964842536,1170.140194538865
2.0,229.0,288.0,320.205,2.915437034371423,358.26804773612645,1044.507934601852,1034.1662718830216
3.0,242.0,256.0,567.84,4.313250180460803,526.542503874931,2271.109549858829,2248.6233166919096
0.0,0.0,186.0,0.0,,422.3124833438367,,
8.0,370.0,373.0,459.90875,7.281228726063166,455.0452893913548,3313.288832776059,3280.483992847583
0.0,0.0,35.0,0.0,,422.3124833438367,,
2.0,217.0,224.0,302.4,3.5460894607983304,347.10029451518574,1230.8486962202967,1218.6620754656403
2.0,242.0,319.0,634.27,2.6842100078742166,555.2576807231942,1490.4282235462244,1475.6715084616083
3.0,330.0,365.0,737.4333333333334,3.237072673356943,648.0089936593657,2097.6522054642655,2076.8833717467974
0.0,0.0,261.0,0.0,0.9588383203989915,422.3124833438367,404.9293922129314,400.92019030983306
1.0,154.0,360.0,184.96,inf,313.86525325399214,inf,inf
28.0,372.0,373.0,681.1767857142858,23.69070184435282,670.6350922489522,15887.816016829976,15730.510907752452
1.0,185.0,210.0,186.7,inf,314.6602657084562,inf,inf
6.0,337.0,365.0,221.025,5.743567905353083,254.30795576995752,1460.6350128362794,1446.1732800359202
0.0,0.0,227.0,0.0,,422.3124833438367,,
3.0,314.0,360.0,385.9333333333334,3.2745505054521287,396.2569328910837,1297.5633398874083,1284.7161781063448
0.0,0.0,29.0,0.0,,422.3124833438367,,
5.0,171.0,184.0,351.48,8.380059150520863,365.08470260613535,3059.431402789732,3029.140002762111
30.0,358.0,373.0,1637.7126666666666,25.331649156181467,1591.3919848355167,40312.58342981256,39913.448940408474
6.0,128.0,302.0,212.3066666666667,6.711416709867145,247.0312019024741,1657.929336306829,1641.514194363197
3.0,349.0,364.0,307.90333333333336,3.2444994518100705,340.37012406676206,1104.330680947135,1093.3967138090445
0.0,0.0,371.0,0.0,0.7206794706377387,422.3124833438367,304.35193693994506,301.3385514256882
6.0,232.0,242.0,267.4166666666667,7.994404691400652,293.02874412809194,2342.5903667728594,2319.3964027454053
4.0,273.0,371.0,355.82,4.01739529145749,371.05248472590984,1490.6645050214722,1475.9054505163092
9.0,317.0,331.0,1465.3333333333333,8.946331509259421,1343.650668020336,12020.744308747802,11901.72703836416
0.0,0.0,359.0,0.0,0.7407510799914122,422.3124833438367,312.8284281308023,309.7311169611904
0.0,0.0,0.0,0.0,,422.3124833438367,,
1.0,47.0,240.0,180.64999999999998,inf,311.89599826621037,inf,inf
0.0,0.0,291.0,0.0,0.8795659991168377,422.3124833438367,371.45170135183463,367.7739617344897
0.0,0.0,71.0,0.0,,422.3124833438367,,
0.0,0.0,8.0,0.0,,422.3124833438367,,
1.0,7.0,372.0,124.0,inf,286.0124031251814,inf,inf
10.0,354.0,371.0,956.4780000000001,8.962469022687023,899.7300067900798,8063.802314638075,7983.96268776047
8.0,312.0,333.0,247.66875000000002,8.000602246586388,270.2606984355302,2162.2483510673087,2140.839951551791
0.0,0.0,157.0,0.0,,422.3124833438367,,
0.0,0.0,273.0,0.0,0.9254743653124551,422.3124833438367,390.839377486164,386.9696806793703
2.0,40.0,359.0,180.41,2.435017327464822,270.58503389049855,658.8792460760201,652.3556891841783
3.0,187.0,363.0,1193.8266666666666,3.251960386972622,974.8879757008227,3170.2970787150034,3138.907998727726
1.0,183.0,218.0,372.6,inf,399.5986652974639,inf,inf
0.0,0.0,119.0,0.0,,422.3124833438367,,
3.0,248.0,296.0,302.8,3.8442465660523957,336.7150040569352,1294.4154980841915,1281.5995030536549
0.0,0.0,14.0,0.0,,422.3124833438367,,
4.0,154.0,154.0,257.22,7.877111666778052,295.0403460666899,2324.065752172157,2301.0552001704523
0.0,0.0,72.0,0.0,,422.3124833438367,,
1.0,12.0,18.0,1368.4,inf,854.5833791798409,inf,inf
0.0,0.0,237.0,0.0,,422.3124833438367,,
2.0,355.0,370.0,406.04499999999996,2.374398831865414,412.1091000520798,978.5113657647653,968.8231344205597
30.0,358.0,359.0,157.381,26.154744792091645,167.47792701664244,4380.342439428833,4336.9727123057755
3.0,248.0,296.0,230.56333333333336,3.8442465660523957,284.97750847695,1095.5238083646825,1084.6770379848342
0.0,0.0,48.0,0.0,,422.3124833438367,,
0.0,0.0,200.0,0.0,,422.3124833438367,,
4.0,297.0,368.0,414.615,4.044795030710324,416.3783842438494,1684.1652194847156,1667.4903163215006
5.0,287.0,300.0,408.03200000000004,5.765973655292627,410.77483379310144,2368.5168699082305,2345.066207829931
1.0,10.0,146.0,253.44,inf,345.15401927795796,inf,inf
4.0,344.0,364.0,389.31,4.08191473683079,396.87040078774834,1619.9911375874522,1603.951621373715
0.0,0.0,364.0,0.0,0.7322535967478447,422.3124833438367,309.2398348800387,306.178054336672
11.0,351.0,372.0,737.88,9.76459927316053,707.1056408426973,6904.603226620313,6836.240818435953
6.0,212.0,241.0,275.3833333333333,8.019956942673074,299.6781196751328,2403.4056164557937,2379.60952124336
0.0,0.0,233.0,0.0,,422.3124833438367,,
6.0,259.0,322.0,404.3283333333334,6.370618874132753,407.30201882741545,2594.765928614307,2569.0751768458485
2.0,268.0,323.0,235.58999999999997,2.6570188401072907,305.1953468773847,810.9097865662909,802.8809767983079
14.0,305.0,364.0,443.8957142857143,12.456067587037955,442.2066367737241,5508.155755090251,5453.619559495298
3.0,202.0,254.0,143.0,4.339722801878811,222.26271583283426,964.5585759072616,955.0084909972887
0.0,0.0,24.0,0.0,,422.3124833438367,,
0.0,0.0,360.0,0.0,0.7390358423429809,422.3124833438367,312.10406185996845,309.01392263363215
2.0,214.0,294.0,337.65999999999997,2.8676253471092052,369.2162719692924,1058.7739400643088,1048.2910297666424
0.0,0.0,10.0,0.0,,422.3124833438367,,
3.0,218.0,247.0,293.69,4.43499215133859,330.1902209172508,1464.3910382167626,1449.8921170462995
2.0,161.0,288.0,309.94,2.915437034371423,351.82957613753297,1025.7369760585639,1015.5811644144196
0.0,0.0,360.0,0.0,0.7390358423429809,422.3124833438367,312.10406185996845,309.01392263363215
19.0,332.0,371.0,709.65,16.380079619531347,692.7324559486425,11347.012783472255,11234.666122249757
1.0,18.0,69.0,112.80000000000001,inf,280.8950815792057,inf,inf
17.0,338.0,359.0,334.6117647058823,15.142014183514933,340.34308868640215,5153.479876150782,5102.455322921566
1.0,26.0,92.0,256.25,inf,346.4379187015465,inf,inf
0.0,0.0,214.0,0.0,,422.3124833438367,,
1.0,326.0,358.0,193.35,inf,317.69867537637924,inf,inf
0.0,0.0,307.0,0.0,0.8424206925521524,422.3124833438367,355.7647746919342,352.24235118013286
1.0,274.0,283.0,153.0,inf,299.2626106995828,inf,inf
0.0,0.0,7.0,0.0,,422.3124833438367,,
2.0,163.0,227.0,464.55,3.510493894426505,448.80493842282596,1575.5269961217941,1559.9277189324694
15.0,354.0,360.0,470.55466666666666,13.416609157888427,467.0125031243936,6265.724226267137,6203.687352739739
0.0,0.0,67.0,0.0,,422.3124833438367,,
4.0,165.0,238.0,626.125,5.741738476250038,579.4344435522836,3326.9610390086777,3294.020830701661
3.0,235.0,283.0,555.5866666666667,3.985075353279846,517.7663960002585,2063.338103457163,2042.9090133239238
5.0,354.0,368.0,194.99,4.8745951127479215,238.6515326130613,1163.32959452543,1151.8114797281485
1.0,97.0,294.0,170.95000000000002,inf,307.46403228442784,inf,inf
7.0,360.0,369.0,291.0214285714286,6.519373969823142,310.07933755206477,2021.5231618169344,2001.5080810068657
0.0,0.0,64.0,0.0,,422.3124833438367,,
0.0,0.0,163.0,0.0,,422.3124833438367,,
1.0,112.0,217.0,308.04,inf,370.1009618145896,inf,inf
0.0,0.0,366.0,0.0,0.7289089420112503,422.3124833438367,307.82734543229975,304.77954993297004
3.0,238.0,361.0,140.58,3.26698567432754,220.52945840165575,720.4665813654204,713.3332488766539
12.0,303.0,323.0,828.6,11.90068476584717,791.982772854607,9425.137319724221,9331.819128439824
1.0,149.0,158.0,332.09999999999997,inf,381.0940650642481,inf,inf
0.0,0.0,3.0,0.0,,422.3124833438367,,
4.0,147.0,189.0,610.2574999999999,6.820247292471917,567.2019627188639,3868.457650518089,3830.1560896218703
3.0,68.0,95.0,429.9666666666667,8.474897887774986,427.79457843635635,3625.515369191867,3589.6191774176905
0.0,0.0,64.0,0.0,,422.3124833438367,,
1.0,32.0,36.0,165.86,inf,305.1383924032657,inf,inf
0.0,0.0,66.0,0.0,,422.3124833438367,,
0.0,0.0,319.0,0.0,0.8165574182286012,422.3124833438367,344.8423910849524,341.4281099851014
7.0,337.0,371.0,388.67,6.48993215707226,393.5534658732908,2554.1352936983103,2528.8468254438717
3.0,138.0,357.0,282.6433333333334,3.2974566691110336,322.27835435123774,1062.6989088656178,1052.1771374907107
3.0,139.0,224.0,180.99,4.779760288555181,249.47199261402073,1192.4163234032278,1180.6102211913146
2.0,134.0,367.0,444.22,2.3906297838701294,436.05344036151035,1042.4423418872639,1032.1211305814493
9.0,208.0,335.0,457.34222222222223,8.858377697985377,453.2555234836657,4015.108620716391,3975.355070016229
1.0,85.0,121.0,178.2,inf,310.7765841780282,inf,inf
0.0,0.0,91.0,0.0,,422.3124833438367,,
11.0,350.0,358.0,477.39272727272726,10.082616313020026,472.02126436963505,4759.209300225621,4712.088416064971
4.0,245.0,316.0,463.425,4.587069662729956,454.0067056227188,2082.5603860379433,2061.9409762751916
1.0,12.0,36.0,504.0,inf,459.63581272078625,inf,inf
18.0,358.0,359.0,343.32,15.989147307251573,348.21320727185946,5567.632265400285,5512.507193465629
1.0,41.0,254.0,80.8,inf,266.2741628764179,inf,inf
4.0,234.0,289.0,564.8525,4.9302752556964755,532.1986041405487,2623.885609110351,2597.906543673615
0.0,0.0,256.0,0.0,0.973460777302237,422.3124833438367,411.10463830032927,407.0342953468607
0.0,0.0,64.0,0.0,,422.3124833438367,,
0.0,0.0,186.0,0.0,,422.3124833438367,,
2.0,101.0,266.0,184.29999999999998,3.1052750399352065,273.02494178319495,847.8175369991181,839.4233039595229
7.0,205.0,253.0,213.38285714285715,8.847256066105736,243.71060343447587,2156.170114609956,2134.8218956534215
0.0,0.0,115.0,0.0,,422.3124833438367,,
1.0,41.0,226.0,321.6,inf,376.2965761148959,inf,inf
4.0,174.0,182.0,216.87,7.008306828102626,263.93395869448375,1849.730164886707,1831.4160048383237
1.0,37.0,81.0,141.65,inf,294.0767535971878,inf,inf
12.0,174.0,178.0,371.1233333333333,18.806811674191668,375.73682662680426,7066.4117374287125,6996.447264780903
2.0,273.0,367.0,184.35,2.3906297838701294,273.05630306716273,652.7765307858277,646.3133968176512
0.0,0.0,247.0,0.0,,422.3124833438367,,
1.0,26.0,72.0,115.2,inf,281.99165048191475,inf,inf
3.0,212.0,358.0,355.1466666666667,3.289785756638331,374.20684248562276,1231.0603404458052,1218.8716242037674
0.0,0.0,92.0,0.0,,422.3124833438367,,
7.0,362.0,363.0,302.42285714285714,6.609324288283809,319.82576085036044,2113.8321692071363,2092.903137828848
30.0,372.0,373.0,542.4726666666667,25.331649156181467,537.893186017542,13625.721471697028,13490.81333831389
0.0,0.0,52.0,0.0,,422.3124833438367,,
2.0,208.0,244.0,76.175,3.3215574842998037,205.20616520278423,681.6040738537699,674.855518667099
16.0,360.0,366.0,1786.3868750000001,14.066353611769832,1692.0571502354912,23801.074206535974,23565.42000647126
8.0,293.0,352.0,441.2425,7.641970492748344,438.7937092418582,3353.248578429877,3320.048097455324
0.0,0.0,60.0,0.0,,422.3124833438367,,
0.0,0.0,126.0,0.0,,422.3124833438367,,
2.0,59.0,373.0,683.05,2.3583867905762648,585.8537493621993,1381.6697437053888,1367.9898452528603
0.0,0.0,17.0,0.0,,422.3124833438367,,
0.0,0.0,361.0,0.0,0.7373285297414396,422.3124833438367,311.3830424353673,308.3000420152152
0.0,0.0,52.0,0.0,,422.3124833438367,,
67.0,369.0,372.0,858.8646268656717,55.81463864590235,851.2547747471036,47512.47764810859,47042.05707733523
10.0,129.0,129.0,482.32,19.76035652805993,475.9449981671129,9404.84285152898,9311.725595573247
0.0,0.0,364.0,0.0,0.7322535967478447,422.3124833438367,309.2398348800387,306.178054336672
6.0,253.0,302.0,202.39999999999998,6.711416709867145,238.7626060339362,1602.4353438275855,1586.569647354045
36.0,362.0,370.0,1281.0475,30.459901061940467,1253.6001152149747,38184.5354806853,37806.47077295574
1.0,21.0,24.0,223.68,inf,331.55656488436534,inf,inf
0.0,0.0,29.0,0.0,,422.3124833438367,,
13.0,350.0,373.0,525.19,11.383597005635558,516.5714996551329,5880.441776670841,5822.219580862219
2.0,183.0,316.0,212.82999999999998,2.7049714335017345,290.91969041523305,786.9294520163737,779.1380713033403
13.0,217.0,217.0,353.93769230769226,17.5312480877122,359.6657481480635,6305.389459436316,6242.959860828036
1.0,140.0,212.0,342.36,inf,385.7818971233295,inf,inf
2.0,238.0,288.0,256.98,2.915437034371423,318.61170415881804,928.8923618888097,919.6954078107026
0.0,0.0,71.0,0.0,,422.3124833438367,,
0.0,0.0,48.0,0.0,,422.3124833438367,,
4.0,260.0,308.0,778.7875,4.683673874292581,697.124130348056,3265.102076450126,3232.7743331189363
1.0,63.0,70.0,350.06,inf,389.30005568618776,inf,inf
0.0,0.0,186.0,0.0,,422.3124833438367,,
4.0,301.0,373.0,276.505,3.999334102405232,309.9074261279785,1239.4233379022546,1227.1518197052026
0.0,0.0,353.0,0.0,0.7512120655866302,422.3124833438367,317.2462329357429,314.1051811244979
0.0,0.0,176.0,0.0,,422.3124833438367,,
13.0,255.0,256.0,450.47999999999996,15.445881524322338,448.1202837091553,6921.612810817326,6853.081990908244
0.0,0.0,365.0,0.0,0.7305774413607576,422.3124833438367,308.53197353604776,305.47720152083934
5.0,220.0,234.0,489.084,7.010164003549152,476.25928196409404,3338.6556747808577,3305.599678000849
11.0,258.0,258.0,139.15272727272728,13.139205158464883,166.76665954485406,2191.1813533517034,2169.486488467033
3.0,63.0,74.0,332.07666666666665,9.695018375101483,357.683599123107,3467.749065970955,3433.4149168029257
0.0,0.0,303.0,0.0,0.8514097497112918,422.3124833438367,359.5609657437301,356.00095618191096
1.0,57.0,164.0,151.31,inf,298.4904434305918,inf,inf
0.0,0.0,20.0,0.0,,422.3124833438367,,
0.0,0.0,158.0,0.0,,422.3124833438367,,
5.0,281.0,282.0,286.752,6.0592706200119135,312.7889250656427,1895.2727439153566,1876.5076672429273
0.0,0.0,266.0,0.0,0.9446486534439713,422.3124833438367,398.9369187233349,394.9870482409256
1.0,77.0,164.0,124.5,inf,286.24085497991246,inf,inf
2.0,250.0,303.0,794.53,2.798777550676697,655.7768680968506,1835.3735766825391,1817.2015610718208
0.0,0.0,94.0,0.0,,422.3124833438367,,
1.0,14.0,51.0,407.8,inf,415.6816758705305,inf,inf
0.0,0.0,126.0,0.0,,422.3124833438367,,
4.0,356.0,366.0,779.465,4.063270109450949,697.6464247085187,2834.725864483446,2806.659271765788
7.0,116.0,137.0,460.2485714285714,13.760869075241343,454.7418557193134,6257.64313958576,6195.686276817584
1.0,24.0,31.0,193.23,inf,317.64384693124384,inf,inf
0.0,0.0,72.0,0.0,,422.3124833438367,,
2.0,125.0,126.0,269.83,5.302422288001707,326.6715541385478,1732.150529520392,1715.0005242776158
10.0,345.0,365.0,492.838,9.085561548014596,485.34560033073,4409.63732386294,4365.977548379149
0.0,0.0,219.0,0.0,,422.3124833438367,,
0.0,0.0,66.0,0.0,,422.3124833438367,,
3.0,227.0,234.0,234.33333333333334,4.623490021117439,287.6776657147776,1330.0748167306326,1316.9057591392402
10.0,343.0,367.0,458.329,9.044156733894173,454.50272335181165,4110.5938659755275,4069.894916807453
1.0,146.0,265.0,273.45,inf,354.29666250429494,inf,inf
1.0,2.0,262.0,301.5,inf,367.1128115547074,inf,inf
6.0,277.0,329.0,277.65166666666664,6.25937360733919,301.5713832984639,1887.6479573471754,1868.9583736110646
2.0,336.0,370.0,643.87,2.374398831865414,561.2790472450156,1332.7003141290977,1319.5052615139582
2.0,123.0,126.0,271.36,5.302422288001707,327.6312094279631,1737.2390271157865,1720.0386407086994
2.0,291.0,311.0,396.31,2.7402968294626384,406.00305806354527,1112.5688927636686,1101.553359171949
3.0,232.0,276.0,1250.98,4.0652660270685885,1015.8224549225673,4129.588515530126,4088.701500524877
0.0,0.0,23.0,0.0,,422.3124833438367,,
0.0,0.0,135.0,0.0,,422.3124833438367,,
11.0,355.0,370.0,626.6363636363636,9.808796481002988,606.7105596652686,5951.100402632041,5892.178616467367
0.0,0.0,245.0,0.0,,422.3124833438367,,
1.0,98.0,302.0,96.4,inf,273.401860744027,inf,inf
0.0,0.0,48.0,0.0,,422.3124833438367,,
0.0,0.0,49.0,0.0,,422.3124833438367,,
0.0,0.0,25.0,0.0,,422.3124833438367,,
0.0,0.0,177.0,0.0,,422.3124833438367,,
0.0,0.0,197.0,0.0,,422.3124833438367,,
0.0,0.0,35.0,0.0,,422.3124833438367,,
8.0,362.0,364.0,247.875,7.431575876913675,270.4402678940896,2009.797371027788,1989.8983871562257
8.0,366.0,370.0,755.9275,7.330663931290456,712.770994413992,5225.0846200206815,5173.351108931368
1.0,153.0,370.0,512.3,inf,463.42811350932175,inf,inf
0.0,0.0,65.0,0.0,,422.3124833438367,,
9.0,326.0,358.0,857.2144444444444,8.384408673924607,806.4771751203419,6761.834222401209,6694.885368714069
0.0,0.0,253.0,0.0,0.9824503036398434,422.3124833438367,414.9010274920487,410.79309652678086
0.0,0.0,242.0,0.0,,422.3124833438367,,
0.0,0.0,16.0,0.0,,422.3124833438367,,
5.0,241.0,270.0,516.992,6.271960573046428,498.8070288371639,3128.4980184251244,3097.5227905199254
0.0,0.0,259.0,0.0,0.964634269599411,422.3124833438367,407.37709391309534,403.3436573396983
2.0,188.0,367.0,211.78,2.3906297838701294,290.2611034519088,693.906839011142,687.0364742684574
0.0,0.0,293.0,0.0,0.8747446759582361,422.3124833438367,369.4155963957224,365.7580162333885
2.0,151.0,321.0,460.86,2.6705452114906363,446.49047566600086,1192.373001766015,1180.567328481203
0.0,0.0,56.0,0.0,,422.3124833438367,,
0.0,0.0,49.0,0.0,,422.3124833438367,,
2.0,174.0,252.0,535.5450000000001,3.2395095286138034,493.33482552873363,1598.1628680973608,1582.3394733637235
0.0,0.0,244.0,0.0,,422.3124833438367,,
1.0,47.0,69.0,751.15,inf,572.5595645143487,inf,inf
24.0,368.0,369.0,269.89708333333334,20.59397780988381,277.08952250758387,5706.375477872482,5649.876710764834
3.0,140.0,277.0,307.9533333333333,4.053613192273385,340.405935170712,1379.8739895361568,1366.211870827878
6.0,336.0,365.0,210.01666666666668,5.743567905353083,245.11985420338743,1407.862527567403,1393.9232946211912
5.0,336.0,357.0,287.77799999999996,4.999624080399444,313.6178625850554,1567.9714178236468,1552.4469483402443
0.0,0.0,366.0,0.0,0.7289089420112503,422.3124833438367,307.82734543229975,304.77954993297004
0.0,0.0,78.0,0.0,,422.3124833438367,,
11.0,332.0,367.0,664.5909090909091,9.875847602647173,640.963751996251,6330.060333535912,6267.386468847438
1.0,161.0,247.0,71.4,inf,261.979268007474,inf,inf
2.0,287.0,371.0,351.74,2.369037381047642,378.0476095346305,895.6089188032427,886.7415037655868
4.0,170.0,319.0,590.15,4.551862597519764,551.7008057402609,2511.2662626706106,2486.402240267931
5.0,352.0,368.0,259.212,4.8745951127479215,290.5384969129859,1416.2575371171683,1402.2351852645231
5.0,185.0,203.0,407.078,7.800788843298555,410.00406732768255,3198.355154116816,3166.688271402788
6.0,229.0,281.0,269.43333333333334,7.11083222913307,294.7119542561086,2095.647262635128,2074.89827983676
